Vehicle ID,Latitude,Longitude,Direction
veh1,31.649538844114385,831.9611715780402,10.76656261564852
veh2,1124.9512149143065,3676.4177664870513,195.24540261369546
veh0,942.0546746240742,2836.6087830646907,197.04167086927237
veh1,36.377062206159934,856.8225342176803,10.766562615648594
veh2,1117.6341430789812,3649.5705690912623,195.24540261369796
veh0,933.6704749062518,2809.256466886811,197.04167086927114
veh1,41.23005149246579,882.3414374312159,10.767606941077483
veh2,1110.3062962533925,3622.6838369885504,195.24540261369796
veh0,924.880843050429,2781.1971873974785,198.99993539250113
veh1,45.73020629747101,907.1169999806073,10.243552920043568
veh2,1103.0304875630773,3595.9540344073203,195.213765398287
veh0,915.5267231220035,2754.0307510370308,198.99993539250156
veh1,50.35314142717794,932.6986047293307,10.243552920043555
veh2,1096.3658130464723,3569.940514390181,193.00131452752333
veh0,905.9695657033127,2726.274648828776,198.99993539249866
veh1,54.85519013010659,957.6112689235013,10.243552920043797
veh2,1090.085181933389,3542.8262823135724,193.09189306434536
veh0,895.8303279420307,2700.014855153526,201.49278599950327
veh1,59.403333059920726,982.7790014368887,10.243552920043642
veh2,1083.8205379978156,3515.8883133906074,193.09189306434908
veh0,885.2045242802712,2673.029717745779,201.49278599950327
veh1,63.811499836007954,1007.1721579420864,10.243552920043733
veh2,1078.515885955753,3488.44435585295,190.82508135363898
veh0,874.6873644317435,2646.3204905959183,201.49278599950327
veh1,68.37091743828921,1032.4022803023206,10.243552920044039
veh2,1073.2955767250971,3461.1434711749816,190.82508135363898
veh4,1266.7266006192804,4178.761888193274,196.20395178977728
veh0,863.8909521995231,2619.1820287534124,202.22421688859487
veh1,72.94746275700223,1057.7271810792345,10.243552920043568
veh2,1068.0361289024402,3433.63790165183,190.82508135363898
veh4,1258.614266933975,4150.846239259943,196.20395178977188
veh0,852.794195817372,2592.0230762394463,202.22421688859487
veh1,77.51085725311474,1083.0044066114208,10.219933295253094
veh2,1062.9414689743448,3406.9941307515132,190.82508135363898
veh4,1250.2402027216842,4122.057418267873,196.24321705512816
veh0,841.8310871384992,2565.1912221587463,202.22421688859683
veh1,82.03200935735283,1108.0818520033279,10.219933295253094
veh2,1057.7413891696183,3379.79904080715,190.82508135364154
veh4,1242.4427563787076,4093.9176926330074,194.74871858013768
veh0,830.7994063177412,2538.1915399775535,202.22421688859606
veh1,86.58315476464057,1133.3256610569765,10.219933295253094
veh2,1052.6361837518969,3353.1001196880557,190.82508135363898
veh4,1234.1069239717297,4065.625442072981,197.006124480392
veh0,818.7871437543276,2511.9173121875583,204.80270615664412
veh1,91.13265020386287,1158.5603182433342,10.219933295253094
veh2,1047.515461564192,3326.3200498229444,190.82508135363898
veh4,1225.646643591199,4037.809245734866,196.4885691882205
veh0,806.6486928171536,2485.650555706476,204.80270615664412
veh1,95.67246684117063,1183.7412900811623,10.219933295253094
veh2,1042.3697675625945,3299.4093837457767,190.82508135363898
veh4,1217.3512366385216,4009.2838699707095,196.21485242783382
veh0,794.7478578175775,2459.897983448835,204.8027061566463
veh1,100.09024276718603,1208.2453394880565,10.219933295252789
veh2,1037.2416976825361,3272.590887325317,190.82508135363898
veh4,1209.2499031225123,3981.4258535945105,196.21485242783527
veh0,782.6215585223997,2433.6648811504374,204.80929816541195
veh1,104.54496401163169,1232.954313255835,10.219933295253094
veh2,1032.059960383793,3245.49172400492,190.82508135363898
veh4,1203.7859409466198,3952.3945803887514,196.90217063532594
veh0,770.8002745062698,2408.0921784153297,204.80929816540979
veh1,109.02102263599218,1257.7816389319948,10.219933295253249
veh2,1026.794898158982,3217.9567925917017,190.82508135363898
veh4,1195.0533584066998,3924.0362787599292,198.53283445578782
veh0,758.5033456829493,2381.490524574303,204.80929816540979
veh1,113.4963027706537,1282.6046465643326,10.219933295252929
veh2,1021.7377501922043,3191.5091996733263,190.82508135363898
veh4,1185.942947534718,3896.2329985389374,196.7334224125512
veh0,746.9860623106941,2355.7060681043,203.92035772091475
veh1,118.03729424077576,1308.1577016969663,9.991867524092925
veh2,1016.5871393377263,3164.5728197107287,190.82508135363898
veh4,1177.5792550488618,3867.922488762442,196.1922243482673
veh0,735.4227150713459,2329.636902755373,203.92035772091566
veh1,122.3509242603233,1332.641834542575,9.991867524092735
veh2,1011.4275196681542,3137.5893259448867,190.82508135363898
veh4,1169.509813411773,3840.1332124471824,196.1922243482673
veh0,723.7871145118846,2303.404844801904,203.92035772091566
veh1,126.93981580800909,1358.2672459336027,10.829237020434427
veh2,1006.4945789736477,3111.245156056232,190.60547837151736
veh4,1161.5868056399859,3811.523190419859,195.16881582669825
veh0,711.9534666208647,2277.0320009700176,205.34133209026723
veh1,131.84339018445496,1382.9222069919476,11.248653588815113
veh2,1001.4114096299619,3084.097836951935,190.60547837151606
veh4,1153.9556944716132,3783.375495463755,195.16881582670075
veh5,89.94978108419288,5.226562329465631,354.4843272424394
veh0,699.0755522322845,2250.702074648552,206.0631646084766
veh1,136.88971571396135,1407.9986354270145,11.768288932020424
veh2,996.357773274265,3057.1082425651966,190.60547837151606
veh4,1146.311773141559,3755.180549653169,195.16881582669825
veh5,85.89717484610422,33.279809798643456,350.2140287236456
veh0,685.9640119166369,2225.4914295639173,209.2678999599041
veh1,141.9597977938474,1432.3350294104675,11.768288932020855
veh2,990.6467519690735,3030.0126583173683,193.4303845952816
veh4,1138.6849932794403,3727.048830913963,195.16881582669689
veh5,81.2291383964604,60.34436578423374,350.2140287236457
veh0,671.6487585941186,2199.9484270054686,209.2678999599041
veh1,149.28199201697024,1457.198180076255,17.740812110545896
veh2,984.3436570848272,3003.6171347192144,193.4303845952816
veh4,1130.8639879565767,3698.2007028732633,195.16881582670075
veh5,76.3883786749157,88.4041966712992,350.2020547015008
veh0,657.353927904117,2175.536131861859,211.72733079606115
veh1,157.17782893655274,1481.8357116409593,17.802428469212025
veh2,977.9374141795682,2976.789657283661,193.4303845952816
veh4,1123.1426494813495,3669.781927141128,195.24540261369546
veh5,71.63911037078506,115.88033005383515,350.1932856692515
veh0,641.8177509137116,2150.595389546856,212.85893218592753
veh1,164.8433136138875,1505.7074246506666,17.802428469212025
veh2,971.4885073543976,2949.9981026354317,194.001613257724
veh4,1115.4656659809987,3641.614171503811,195.24540261369546
veh5,65.76028463913624,143.5859295072453,347.7750299278505
veh0,625.400356257604,2127.7027447974237,215.648012303297
veh1,173.09385016114044,1529.2385406637952,20.014017060287372
veh2,964.9427436280268,2923.838821690214,194.04849488174997
veh4,1107.610346983459,3612.7920819466626,195.24540261369796
veh5,56.60131284044052,170.75383936244643,347.7767596574258
veh0,608.439982639515,2105.0979266278446,218.16359986649013
veh1,181.81326975862956,1552.7091057775986,21.849235549701007
veh2,958.2389263881687,2897.047900735284,194.04849488174747
veh4,1099.944145440123,3584.605185207235,195.21376539828447
veh5,50.73003368128407,197.8563532771004,347.7767596574258
veh0,590.5932651286525,2082.3891226156256,218.16359986649115
veh1,191.79401451325492,1575.593197628192,23.564103317420972
veh2,951.6122648876415,2870.565322511022,194.04849488174747
veh4,1093.0777869517624,3555.699999293681,193.00131452752333
veh5,44.695208840914994,225.71381325726958,347.7767596574258
veh0,572.4283701887086,2059.8484328098243,218.93665474070073
veh1,202.07711765763742,1598.7450384557599,24.573105529847048
veh2,944.4308724047341,2844.3608065356516,197.04167086927114
veh4,1086.4415690189076,3527.1587467813024,193.09189306434794
veh5,38.86117859918331,252.64438179589146,347.7767596574258
veh0,554.3919089262007,2037.5276446016624,218.95686077056328
veh1,212.76038835757075,1621.8146020934369,25.972835880086375
veh2,936.2451952463539,2817.656143323715,197.04167086926958
veh4,1080.5000279307174,3498.820911886282,190.82508135363898
veh5,33.03588146243816,279.53463729658756,347.77675965742566
veh0,535.4269623678708,2016.1217162418707,222.48435825923875
veh1,223.8016384581395,1644.4735016617735,25.979092043182792
veh2,928.3331117957157,2791.8440425327963,197.04167086926958
veh4,1075.082621635566,3470.4892598743486,190.82508135364154
veh5,27.399945676308455,306.4173505307178,348.9183363561332
veh0,516.0240089924904,1994.9354993254117,222.48435825923906
veh1,234.9975401243029,1666.5751935307205,27.385949455565886
veh2,919.394526011045,2765.263707407474,198.99993539250113
veh4,1069.6740456641646,3442.203788201492,190.82508135363898
veh5,21.991277954638242,334.0323369470503,348.9183363561332
veh0,496.91775168413835,1974.0732468649153,222.48435825923747
veh1,246.7253823653758,1689.1177333426408,27.89383263267976
veh2,910.4618188895745,2739.3211471881514,198.99993539250036
veh4,1064.2465280488143,3413.819256566052,190.82508135363898
veh5,16.51314523657569,362.00675803053724,348.92469266623726
veh0,477.1796826519852,1952.5211148808307,222.48435825923858
veh1,258.79075266858763,1711.7143151582818,28.099840707083843
veh2,901.0826935213753,2713.3536868679134,201.49278599950395
veh4,1058.7932783161189,3385.300152525585,190.82508135363898
veh5,11.185267373903745,389.2252645028831,348.92469266623726
veh0,457.70741871776426,1931.2592172931984,222.48435825923858
veh1,271.78926592999125,1733.6005452387135,31.610697831561236
veh2,890.9615768133981,2687.650245153898,201.49278599950395
veh4,1053.1454413583042,3355.7634069703995,190.82508135363898
veh5,7.698407339432556,417.029543589015,353.6449441751346
veh0,438.40049519054355,1910.1778560218677,222.48435825924034
veh1,285.201888930662,1754.6426144465602,34.22510015376883
veh2,881.1165648054177,2662.647994945534,201.49278599950517
veh4,1047.5002435815481,3326.240463658441,190.82508135363898
veh5,4.556366464590142,445.24122645027177,353.6449441751347
veh0,418.9423863955454,1888.931414527143,222.48435825923858
veh1,299.4446954740743,1775.580531444022,34.22510015377014
veh2,871.2670383459713,2637.634279901472,201.4927859995045
veh4,1041.952740431644,3297.2284383062233,190.825081353638
veh5,1.7878746469652906,472.83618863672575,356.0967640564621
veh0,399.15764792121695,1867.3283238613483,222.48435825923906
veh1,314.84088225037726,1796.2177122381304,37.23445208354655
veh2,861.210808248074,2612.6224630748256,202.22421688859606
veh4,1036.504713248723,3268.736646867906,190.82508135363898
veh5,-0.14347844508735275,501.14273834763685,356.0967640564621
veh0,380.36610039885994,1845.3396647281634,219.75695355661708
veh1,330.0900191472371,1816.282643665199,37.234452083544454
veh2,851.085836892888,2587.841922998892,202.22421688859683
veh4,1030.975661702569,3239.8211186931244,190.82508135363898
veh5,-1.4526068142766864,528.7009683649286,1.3594374013065553
veh0,362.314901749447,1823.6408145381954,219.75695355661708
veh1,346.6715812871727,1834.8539792079696,41.98721249581753
veh2,840.8562899147406,2562.8054374664384,202.22421688859683
veh4,1025.4406153096752,3210.8742390002103,190.82508135363898
veh5,-0.8004590628953651,556.1816760598704,1.3594374013065935
veh0,344.18681160862405,1801.8495351979316,219.75695355661674
veh1,363.644131725595,1853.7123685839945,41.987212495816074
veh2,830.4049166130003,2537.2260391781,202.22421688859487
veh4,1019.8432256267145,3181.601319814738,190.82508135363898
veh5,-0.15049224410636297,583.5704819259017,1.359437401306568
veh0,325.6383092275503,1779.241826815729,219.3046116865184
veh1,380.2343805782842,1872.1459784203157,41.98721249581753
veh2,818.9402595787102,2512.248644092533,204.8027061566453
veh4,1014.2741343105639,3152.476393863904,190.82508135363898
veh5,0.5003975962643894,610.9981827911574,1.359437401306568
veh0,307.9368401202224,1756.9343381243723,214.32266726075832
veh1,397.37644611945393,1890.2731761004486,43.90506039242134
veh2,807.4096479288355,2487.297209197522,204.8027061566475
veh4,1008.7697893884175,3123.3962096574464,190.60547837151606
veh5,1.5203168253678272,639.1842162805971,2.85223558129252
veh0,292.9638602028191,1732.8015827464005,211.81721054382285
veh1,414.71763795256095,1908.2901555067317,43.905060392420474
veh2,795.7225544930004,2462.0071586927575,204.80270615664412
veh4,1003.3736427088592,3094.577394871051,190.60547837151643
veh5,4.116389615998195,667.1811445154268,5.3507100333153375
veh0,277.53810773129555,1707.9215855326631,211.71156455709618
veh1,432.3276912792328,1926.5864739595647,43.90506039242094
veh2,784.3776513817701,2437.4637950930046,204.80929816540979
veh4,997.8662811030675,3065.164622479177,190.60547837151606
veh5,7.477965412722002,694.3070535656192,8.942985759023777
veh0,262.80195965619487,1682.5790731955294,210.1771177381027
veh1,450.34573492153584,1945.3066821418602,43.905060392420474
veh2,772.7249333388672,2412.255747121179,204.80929816541098
veh4,992.0679056529793,3035.964035583463,193.4303845952816
veh5,11.771774226533644,721.5927971177475,8.942985759023765
veh0,248.1296061712697,1657.346271698727,210.17711773810308
veh1,467.4446687155574,1963.818864007872,42.09054887646747
veh2,761.4504921410703,2387.866016457208,204.80929816540979
veh4,985.1799023620129,3007.119086118196,193.4303845952816
veh5,16.10055972968518,749.1008060331033,8.942985759023752
veh7,89.94978108419288,5.226562329465631,354.4843272424394
veh0,235.0341505803516,1631.344853871376,206.47672270720636
veh1,484.1850859100476,1982.3519955625566,42.09054887646747
veh2,750.3534752200412,2363.2977837308235,203.92035772091566
veh4,978.3356712348552,2978.4574417124236,193.43038459528034
veh5,21.237364519118195,777.1427713590563,10.751602993448893
veh7,86.99185089447766,26.933046760932285,350.2140287236456
veh0,222.01809905047054,1605.212111237929,206.47672270720636
veh1,501.4246108396246,2001.437683795301,42.09054887646747
veh2,739.0998015030345,2337.9267665989314,203.92035772091688
veh4,971.5908062780791,2950.4069267844297,193.94950807904
veh5,26.558068798847398,805.1634500379491,10.751602993448893
veh7,83.21000673408032,48.85959641665777,350.21402872364575
veh0,210.06100682930946,1578.625762087564,203.790374384656
veh1,518.5097662104739,2020.5680452582405,41.48052258376771
veh2,728.2042960220369,2313.3632273343023,203.92035772091475
veh4,964.4702002493194,2921.9503644346287,194.04849488174747
veh5,31.821499308123215,832.8654868247352,10.766562615648555
veh7,79.47733650999643,70.50104316739427,350.2140287236456
veh0,198.5999622709768,1552.6282675140953,203.790374384656
veh1,535.6774437620852,2039.9858719554775,41.48052258376869
veh2,717.0375305999459,2288.188141939428,203.9203577209136
veh4,957.1968801641119,2892.883500510573,194.04849488174747
veh5,37.13360290283449,860.8009452640713,10.766834965541879
veh7,75.740446337354,92.15270574462733,350.1932856692515
veh0,188.50830956099634,1525.7653921904578,200.1462644468388
veh1,552.8408753579503,2059.3988961840873,41.48052258376771
veh2,705.0299621350578,2262.8763421034478,206.0631646084777
veh4,950.1333758695565,2864.6551377063024,194.04849488174872
veh5,42.27201828477909,887.9806728625873,10.424564794039032
veh7,71.98636071907782,113.87136861475918,350.1932856692515
veh0,178.69956007328673,1499.028639554604,200.14626444683913
veh1,568.9063396311514,2078.716223387218,38.57423475411361
veh2,693.0797736941797,2238.4432257088415,206.0631646084766
veh4,941.8429896415488,2835.9181894759145,197.04167086927114
veh5,47.31958992572237,915.9120582349929,10.243552920043797
veh7,64.13684723248278,135.96892790134308,347.7767596574259
veh0,170.04686876718537,1471.527381630423,195.78413312622385
veh1,584.5701086690655,2098.355995148713,38.57423475411158
veh2,679.4741914363591,2213.9115086643797,209.26789995990694
veh4,933.2537492136179,2807.896955748242,197.04167086927237
veh5,52.39470818699601,943.9958763657398,10.243552920043797
veh7,59.396950029154574,157.8488498782924,347.7767596574258
veh0,162.06818784941427,1443.3014883214594,195.7841331262242
veh1,600.022305020945,2119.1573919571247,36.465701321084424
veh2,666.026920092632,2189.9172643015036,209.2678999599041
veh4,924.536361090963,2780.196735478884,198.9999353924999
veh5,57.31295168653414,971.2116078724761,10.243552920043568
veh7,54.51079171867072,180.40393029761918,347.7767596574259
veh0,155.83761493484312,1415.5215062741852,191.77924548100074
veh1,614.8427857346214,2139.5219292690917,34.34863550990141
veh2,651.841651924361,2166.620511841896,211.7273307960639
veh4,914.8262420450857,2751.9963988218146,198.99993539249866
veh5,62.32904510289879,998.9688044499345,10.243552920043886
veh7,49.75960976676608,202.33594399888028,347.7767596574258
veh0,150.1739300100438,1387.9321012985292,190.77372223105758
veh1,628.8383032673294,2160.407083531879,33.826750679677325
veh2,636.778928684454,2143.5681889735647,215.6422432423586
veh4,905.0818772790536,2723.6966050074375,198.9999353924999
veh5,67.3563381281442,1026.7879755002527,10.243552920043797
veh7,44.96033100316238,224.48997822973783,347.7767596574259
veh0,144.99398563078964,1359.6467462544092,190.3776788313579
veh1,642.4310278838028,2181.2399802999485,30.3218965446714
veh2,620.4315442959964,2120.774654527441,215.64801230329792
veh4,894.4036116942265,2696.3915871905183,201.49278599950327
veh5,72.3132640967577,1054.2177614132972,10.243552920043568
veh7,40.11258840585686,246.86772720684664,347.7767596574257
veh0,139.74427224116624,1330.9804139092055,190.37767883135763
veh1,655.1153948144438,2203.664940832345,29.494066901191662
veh2,603.7350423125882,2099.111191660569,218.16359986648808
veh4,883.8339914313661,2669.5491323306132,201.49278599950208
veh5,77.17764828142751,1081.1561985443338,10.219933295252623
veh7,35.45268819811269,268.3783736601539,347.77675965742594
veh0,134.65249026614538,1303.1764742477042,190.37767883135754
veh1,667.5066554680226,2225.8029262951313,28.83142998717199
veh2,586.5317014225488,2077.304020667353,218.75124651446814
veh4,873.2517792913526,2642.674699321477,201.49278599950327
veh5,82.24373167233334,1109.256210810499,10.219933295253234
veh7,30.589475674874414,290.8275336316109,347.77675965742594
veh0,129.4029276187539,1274.5109650382792,190.3776788313579
veh1,679.6240287001822,2247.815734466152,28.83142998717176
veh2,569.0476520056702,2055.6641431347743,218.9366547407053
veh4,862.252103320863,2615.17099910292,202.22421688859487
veh5,87.16664028505863,1136.5620764524099,10.219933295253094
veh7,26.02493369463033,313.43773690871666,348.91833635613307
veh8,1266.7266006192804,4178.761888193274,196.20395178977728
veh0,124.16116214474644,1245.8880326986737,190.3776788313577
veh1,691.1912859188958,2270.409423338373,24.668469644800016
veh2,551.7707819583371,2034.2896189800667,218.98823106059064
veh4,851.0261838661411,2587.6959241443674,202.22421688859606
veh5,92.12652639707672,1164.073044952589,10.219933295253094
veh7,21.679805465188238,335.6226192509088,348.91833635613324
veh8,1258.865968356039,4151.712378253596,196.20395178977728
veh0,119.0356998048841,1217.9001796574512,190.37767883135777
veh1,702.0594037797504,2294.0726991631454,24.668469644800016
veh2,533.708051159426,2014.2448253883138,222.4843582592397
veh4,839.8039620625385,2560.229899067393,202.22421688859606
veh5,97.18065225494439,1192.10673244691,10.219933295253094
veh7,17.28555637345508,358.0607446138708,348.9237263337716
veh8,1250.8773690185421,4124.244400494606,196.24321705513353
veh0,113.95155846847061,1190.1379620994994,190.37767883135777
veh1,712.7716738335403,2317.6021700932074,24.10643898623295
veh2,515.0743007803119,1993.898506461424,222.4843582592381
veh4,828.2860294942545,2532.4722347113357,204.09803394230977
veh5,102.05859967004926,1219.1632121022217,10.219933295253094
veh7,12.898729247266083,380.4717092802711,348.92469266623726
veh8,1243.234789544632,4096.926318617456,194.74871858013768
veh0,108.69748065503737,1161.4477975916343,190.3776788313579
veh1,723.3559923749737,2341.2565783219306,24.10643898623295
veh2,496.6248811302447,1973.7534595127947,222.48435825923858
veh4,815.6972676353957,2505.231036978904,204.80270615664412
veh5,107.12181085475844,1247.2472931206894,10.219933295252623
veh7,9.246001813750958,403.1340386460713,353.6449441751346
veh8,1235.4556457658646,4070.0352263279183,196.58820296544167
veh0,103.40121735803731,1132.5272770619606,190.3776788313579
veh1,733.756923999713,2364.5011435386255,24.10643898623295
veh2,477.69789413821763,1953.0869535314484,222.48435825923906
veh4,803.5825074697221,2479.015545665764,204.8027061566463
veh5,112.19509007084615,1275.3872184242591,10.219933295253094
veh7,6.74258259770194,425.61168034622676,353.6449441751346
veh8,1227.1561886324157,4042.8992998894446,197.006124480392
veh0,98.16504881623113,1103.820969975893,190.2033532883763
veh1,744.1871621312087,2387.475638382585,24.50132295634884
veh2,459.0442900783469,1932.7189562353453,222.48435825923858
veh4,791.1216190814845,2452.052860122205,204.80929816541195
veh5,117.09302174156062,1302.7980178092732,9.991867524092315
veh7,4.244192919638786,448.04416294876137,353.6449441751347
veh8,1219.048794615752,4015.121254376101,196.21485242783527
veh0,92.96693477302668,1074.8932304980106,190.1764897058983
veh1,754.6117101757927,2410.348821753485,24.50132295635002
veh2,440.78755502143184,1912.7843029060793,222.4843582592397
veh4,778.8000713153468,2425.397948707343,204.80929816541195
veh5,121.99439534663237,1330.6181790026812,9.991867524092925
veh7,1.943677684753332,470.55268778315013,355.9957686623872
veh8,1214.2726488245673,3987.2604355893227,196.22349256921518
veh0,87.89903056636591,1046.660538097686,190.17648970589846
veh1,765.028230005155,2433.204389891751,24.50132295634884
veh2,422.2779340859655,1892.5735217639776,222.4843582592397
veh4,766.4412138985551,2398.6623262120243,204.80929816541195
veh5,126.84395184382466,1357.7852460448646,10.705701240417996
veh7,0.37933182558336886,493.48025810152745,356.0967640564621
veh8,1206.1922382337823,3960.3135587427632,196.90217063532745
veh0,82.88002455077361,1018.7002517119724,190.17648970589832
veh1,775.7151360054411,2456.6532300301114,24.50132295635002
veh2,403.74379437100106,1872.335968399579,222.48435825923906
veh4,754.1163390279416,2371.7810296944012,203.92035772091475
veh5,132.36853771788873,1385.562626203062,11.248653588815113
veh7,-1.1092985812475775,515.2981177075873,356.0967640564622
veh8,1198.0257650402925,3932.902976168352,195.74597008730328
veh0,77.88198340712744,990.8567581377904,190.1764897058987
veh1,786.472575323,2480.0183424545908,24.77387500703008
veh2,385.50670405120616,1851.5190432118127,219.75695355661622
veh4,742.0036962184853,2344.4734965315374,203.9203577209136
veh5,138.01447533102035,1413.3974815888978,11.768288932020104
veh7,-1.2431746588969141,537.5261829450949,1.3594374013065935
veh8,1188.8821271465615,3905.6274784286948,198.53283445578538
veh0,72.76459304432007,962.2836705775684,190.13031522185076
veh1,797.287121718221,2503.4512199645374,24.77387500703109
veh2,368.10125662180394,1830.596432830355,219.75695355661708
veh4,729.9373904197796,2317.2704285525024,203.9203577209136
veh5,143.93135242442955,1440.473550324716,14.870701833724095
veh7,-0.7157692912913591,559.7503993335021,1.3594374013065935
veh8,1180.8167680027088,3879.0717288331775,196.36725311060695
veh0,67.79032359663881,934.4436080241945,190.1303152218506
veh1,808.0906341819673,2526.86018923504,24.77387500703008
veh2,350.6978150106061,1809.6762335878789,219.75695355661622
veh4,717.769375502418,2289.838060892601,203.92035772091566
